h_ff_val	real_val	problemName	count
21	18	pfile17	3
23	18	pfile17	2
19	17	pfile17	17
20	17	pfile17	3
19	16	pfile17	3
16	19	pfile17	57
18	15	pfile17	3
14	17	pfile17	17
16	14	pfile17	19
14	18	pfile17	3
15	18	pfile17	36
15	13	pfile17	20
13	17	pfile17	2
14	12	pfile17	21
12	15	pfile17	3
12	14	pfile17	8
12	16	pfile17	2
13	11	pfile17	10
12	10	pfile17	7
11	9	pfile17	6
8	11	pfile17	2
5	7	pfile17	2
42	54	pfile17	1
40	48	pfile17	8
40	50	pfile17	2
41	49	pfile17	9
39	48	pfile17	6
39	47	pfile17	9
36	35	pfile17	456
32	29	pfile17	68
28	33	pfile17	120
26	31	pfile17	70
17	23	pfile17	1
6	8	pfile17	2
42	50	pfile17	7
42	51	pfile17	2
34	41	pfile17	13
35	41	pfile17	30
32	38	pfile17	24
34	29	pfile17	5
32	28	pfile17	18
31	27	pfile17	28
30	26	pfile17	16
32	27	pfile17	3
29	25	pfile17	20
23	20	pfile17	2
26	22	pfile17	5
32	26	pfile17	1
31	25	pfile17	1
27	23	pfile17	7
29	23	pfile17	1
26	32	pfile17	7
25	30	pfile17	39
24	30	pfile17	3
21	26	pfile17	7
21	25	pfile17	163
21	29	pfile17	1
28	23	pfile17	1
35	42	pfile17	7
29	35	pfile17	40
28	35	pfile17	5
39	50	pfile17	1
38	50	pfile17	1
33	40	pfile17	10
30	36	pfile17	33
27	33	pfile17	18
30	37	pfile17	7
34	42	pfile17	4
31	37	pfile17	31
28	34	pfile17	22
20	23	pfile17	412
20	24	pfile17	88
18	22	pfile17	33
19	23	pfile17	41
20	25	pfile17	2
17	21	pfile17	8
15	19	pfile17	3
29	36	pfile17	6
20	26	pfile17	1
19	24	pfile17	1
31	38	pfile17	8
29	37	pfile17	2
32	40	pfile17	2
26	33	pfile17	1
35	43	pfile17	5
28	36	pfile17	1
32	39	pfile17	2
35	44	pfile17	1
27	34	pfile17	1
22	28	pfile17	2
31	39	pfile17	1
34	43	pfile17	1
41	36	pfile17	14
38	33	pfile17	31
22	19	pfile17	1
22	18	pfile17	2
18	16	pfile17	17
17	15	pfile17	15
58	73	pfile18	6340
57	70	pfile18	5698
59	71	pfile18	8630
57	68	pfile18	5030
57	71	pfile18	5580
63	71	pfile18	1121
60	78	pfile18	1599
61	72	pfile18	5462
58	76	pfile18	2989
61	74	pfile18	4901
60	71	pfile18	7910
58	68	pfile18	6212
60	76	pfile18	3653
60	70	pfile18	7318
61	76	pfile18	3163
58	72	pfile18	7361
60	72	pfile18	7953
61	70	pfile18	4620
60	69	pfile18	6233
58	74	pfile18	5371
61	66	pfile18	1218
60	64	pfile18	827
61	69	pfile18	3580
61	67	pfile18	1897
60	74	pfile18	6392
60	68	pfile18	4846
59	75	pfile18	4795
59	73	pfile18	7397
57	69	pfile18	5536
58	69	pfile18	7245
57	75	pfile18	2542
58	67	pfile18	4947
58	71	pfile18	7706
57	74	pfile18	3412
59	72	pfile18	8461
59	80	pfile18	487
57	76	pfile18	1756
59	70	pfile18	8597
58	70	pfile18	7723
57	67	pfile18	4194
59	68	pfile18	6302
59	79	pfile18	902
58	64	pfile18	1562
58	78	pfile18	1211
57	64	pfile18	1704
59	74	pfile18	6188
56	70	pfile18	3042
56	63	pfile18	1174
62	72	pfile18	2210
56	68	pfile18	3127
59	63	pfile18	678
58	63	pfile18	905
59	65	pfile18	2073
59	66	pfile18	3387
58	65	pfile18	2508
56	66	pfile18	2542
58	66	pfile18	3626
59	67	pfile18	4784
56	67	pfile18	2850
56	71	pfile18	2792
57	73	pfile18	4211
56	69	pfile18	3245
57	72	pfile18	4953
57	78	pfile18	761
57	66	pfile18	3319
56	74	pfile18	1528
56	75	pfile18	1177
56	64	pfile18	1586
59	69	pfile18	7671
64	69	pfile18	585
61	68	pfile18	2753
60	67	pfile18	3353
61	71	pfile18	5107
61	73	pfile18	5510
61	77	pfile18	2419
60	75	pfile18	5115
60	79	pfile18	1043
61	75	pfile18	4154
60	73	pfile18	7429
60	66	pfile18	2259
60	63	pfile18	413
60	62	pfile18	167
61	65	pfile18	761
59	77	pfile18	2305
57	65	pfile18	2451
63	66	pfile18	388
58	77	pfile18	2041
59	76	pfile18	3344
58	75	pfile18	4126
56	72	pfile18	2399
59	78	pfile18	1396
56	76	pfile18	766
56	73	pfile18	2078
55	77	pfile18	220
55	65	pfile18	1454
55	73	pfile18	808
57	79	pfile18	425
55	75	pfile18	445
57	81	pfile18	109
57	77	pfile18	1216
56	77	pfile18	518
57	80	pfile18	246
64	73	pfile18	561
60	80	pfile18	524
61	78	pfile18	1486
61	80	pfile18	548
60	82	pfile18	101
62	71	pfile18	2105
62	67	pfile18	919
62	69	pfile18	1622
62	73	pfile18	2107
62	63	pfile18	102
62	75	pfile18	1759
65	68	pfile18	176
62	77	pfile18	993
62	74	pfile18	2088
62	76	pfile18	1348
62	70	pfile18	1897
62	68	pfile18	1234
63	70	pfile18	1030
58	81	pfile18	220
64	72	pfile18	667
62	65	pfile18	355
65	75	pfile18	160
60	77	pfile18	2575
60	65	pfile18	1326
62	80	pfile18	259
62	78	pfile18	645
59	81	pfile18	290
60	81	pfile18	287
62	79	pfile18	423
64	74	pfile18	449
63	75	pfile18	488
63	81	pfile18	27
63	79	pfile18	79
63	77	pfile18	241
63	74	pfile18	701
57	63	pfile18	1073
58	82	pfile18	83
55	67	pfile18	1576
55	76	pfile18	318
58	80	pfile18	396
55	70	pfile18	1398
55	74	pfile18	616
55	69	pfile18	1481
54	68	pfile18	749
55	66	pfile18	1559
54	67	pfile18	765
56	65	pfile18	2150
57	62	pfile18	685
64	71	pfile18	757
59	64	pfile18	1317
63	68	pfile18	811
64	67	pfile18	370
61	79	pfile18	957
58	79	pfile18	755
65	74	pfile18	224
65	78	pfile18	61
63	72	pfile18	1020
56	82	pfile18	14
55	78	pfile18	131
55	80	pfile18	36
64	68	pfile18	475
64	78	pfile18	79
56	62	pfile18	859
55	71	pfile18	1168
54	71	pfile18	372
54	79	pfile18	31
54	77	pfile18	80
54	80	pfile18	23
56	83	pfile18	6
54	74	pfile18	233
58	84	pfile18	8
63	73	pfile18	868
56	78	pfile18	280
65	72	pfile18	330
62	66	pfile18	627
54	72	pfile18	342
55	83	pfile18	8
54	83	pfile18	2
54	73	pfile18	251
63	69	pfile18	992
55	79	pfile18	81
54	75	pfile18	175
64	70	pfile18	723
65	70	pfile18	303
61	82	pfile18	121
63	76	pfile18	375
64	76	pfile18	222
63	65	pfile18	236
62	64	pfile18	198
54	81	pfile18	13
56	79	pfile18	166
55	72	pfile18	1034
65	66	pfile18	67
61	64	pfile18	381
61	81	pfile18	287
64	75	pfile18	318
61	62	pfile18	99
54	70	pfile18	500
54	76	pfile18	126
61	63	pfile18	195
65	69	pfile18	219
55	68	pfile18	1625
59	84	pfile18	8
65	73	pfile18	271
58	62	pfile18	504
63	67	pfile18	623
65	76	pfile18	139
62	81	pfile18	126
57	82	pfile18	44
64	66	pfile18	218
53	71	pfile18	115
54	66	pfile18	880
62	82	pfile18	61
55	64	pfile18	1335
64	65	pfile18	105
56	80	pfile18	91
63	78	pfile18	175
55	81	pfile18	17
53	76	pfile18	48
66	67	pfile18	20
59	82	pfile18	90
65	64	pfile18	15
66	72	pfile18	74
65	67	pfile18	90
56	81	pfile18	48
59	62	pfile18	338
64	64	pfile18	57
54	78	pfile18	58
54	69	pfile18	610
59	83	pfile18	47
53	68	pfile18	297
55	82	pfile18	10
63	64	pfile18	136
61	83	pfile18	48
65	71	pfile18	297
66	77	pfile18	25
52	74	pfile18	20
53	82	pfile18	8
52	72	pfile18	15
53	78	pfile18	18
53	75	pfile18	60
53	74	pfile18	62
53	80	pfile18	13
57	83	pfile18	23
64	79	pfile18	45
63	80	pfile18	54
60	83	pfile18	41
63	82	pfile18	10
58	83	pfile18	43
66	65	pfile18	7
64	63	pfile18	21
62	83	pfile18	24
65	77	pfile18	97
66	69	pfile18	42
66	71	pfile18	68
66	74	pfile18	60
66	73	pfile18	60
64	77	pfile18	135
64	83	pfile18	2
63	63	pfile18	54
65	65	pfile18	27
66	68	pfile18	34
66	70	pfile18	60
65	79	pfile18	25
51	77	pfile18	1
52	78	pfile18	17
52	82	pfile18	5
52	79	pfile18	3
52	76	pfile18	14
52	84	pfile18	1
66	75	pfile18	37
61	84	pfile18	8
60	84	pfile18	11
65	81	pfile18	6
64	80	pfile18	25
58	61	pfile18	255
64	81	pfile18	6
59	85	pfile18	3
66	66	pfile18	10
62	62	pfile18	37
66	79	pfile18	9
53	79	pfile18	10
52	80	pfile18	8
53	73	pfile18	77
54	65	pfile18	911
53	72	pfile18	107
53	70	pfile18	178
57	85	pfile18	5
67	72	pfile18	6
59	86	pfile18	1
55	63	pfile18	1051
59	61	pfile18	165
56	61	pfile18	563
54	63	pfile18	847
67	73	pfile18	2
65	82	pfile18	2
53	86	pfile18	1
62	84	pfile18	9
57	84	pfile18	6
56	60	pfile18	366
53	64	pfile18	543
62	85	pfile18	3
66	81	pfile18	3
56	84	pfile18	4
66	76	pfile18	35
51	76	pfile18	4
53	84	pfile18	2
52	70	pfile18	42
53	77	pfile18	24
65	80	pfile18	15
54	82	pfile18	4
54	64	pfile18	941
53	69	pfile18	221
61	61	pfile18	33
66	82	pfile18	1
54	61	pfile18	634
57	61	pfile18	385
61	85	pfile18	3
64	82	pfile18	4
55	62	pfile18	845
62	86	pfile18	1
66	78	pfile18	10
55	61	pfile18	604
64	62	pfile18	11
53	65	pfile18	507
53	67	pfile18	349
52	67	pfile18	154
63	83	pfile18	2
58	85	pfile18	2
66	83	pfile18	1
60	61	pfile18	68
53	66	pfile18	467
52	68	pfile18	99
51	74	pfile18	3
52	75	pfile18	5
57	60	pfile18	189
60	85	pfile18	1
58	60	pfile18	102
62	61	pfile18	13
66	63	pfile18	1
66	80	pfile18	1
52	81	pfile18	1
55	84	pfile18	1
63	62	pfile18	27
51	72	pfile18	1
51	78	pfile18	1
52	73	pfile18	9
51	73	pfile18	2
65	63	pfile18	8
59	60	pfile18	63
53	81	pfile18	3
55	60	pfile18	481
54	62	pfile18	773
56	59	pfile18	197
57	59	pfile18	97
67	71	pfile18	1
58	59	pfile18	39
57	58	pfile18	45
53	61	pfile18	560
53	62	pfile18	595
52	61	pfile18	460
54	60	pfile18	503
52	63	pfile18	425
52	64	pfile18	355
54	59	pfile18	409
53	63	pfile18	623
52	65	pfile18	257
52	66	pfile18	195
53	60	pfile18	537
55	59	pfile18	315
54	58	pfile18	352
55	58	pfile18	224
51	80	pfile18	1
51	70	pfile18	12
65	62	pfile18	1
53	59	pfile18	495
52	69	pfile18	62
60	60	pfile18	19
56	58	pfile18	119
63	61	pfile18	5
59	59	pfile18	22
51	68	pfile18	36
51	67	pfile18	60
53	57	pfile18	351
53	58	pfile18	423
51	66	pfile18	95
52	62	pfile18	486
52	60	pfile18	515
52	59	pfile18	487
52	58	pfile18	459
61	59	pfile18	3
63	59	pfile18	1
64	60	pfile18	2
63	60	pfile18	1
66	64	pfile18	1
61	60	pfile18	17
62	60	pfile18	3
55	57	pfile18	132
54	85	pfile18	1
51	64	pfile18	167
51	65	pfile18	110
50	64	pfile18	78
50	60	pfile18	255
60	59	pfile18	5
56	57	pfile18	71
67	65	pfile18	1
67	68	pfile18	3
67	74	pfile18	1
67	67	pfile18	2
67	70	pfile18	4
67	69	pfile18	2
67	79	pfile18	1
52	57	pfile18	425
52	71	pfile18	15
59	58	pfile18	4
67	75	pfile18	1
52	77	pfile18	1
58	58	pfile18	17
60	58	pfile18	2
51	63	pfile18	236
54	56	pfile18	136
55	56	pfile18	72
51	58	pfile18	433
56	56	pfile18	47
52	56	pfile18	330
57	56	pfile18	10
51	62	pfile18	257
54	57	pfile18	236
57	57	pfile18	25
58	57	pfile18	10
59	56	pfile18	1
51	61	pfile18	301
51	59	pfile18	397
51	56	pfile18	433
50	68	pfile18	12
50	67	pfile18	28
50	63	pfile18	95
49	60	pfile18	102
50	65	pfile18	52
50	61	pfile18	189
51	57	pfile18	396
49	65	pfile18	21
51	60	pfile18	395
49	56	pfile18	274
50	57	pfile18	388
50	59	pfile18	280
50	66	pfile18	43
48	62	pfile18	27
51	69	pfile18	23
50	62	pfile18	127
53	56	pfile18	297
52	55	pfile18	310
50	69	pfile18	13
49	67	pfile18	8
50	58	pfile18	312
51	71	pfile18	6
49	61	pfile18	92
50	70	pfile18	3
49	62	pfile18	50
49	66	pfile18	11
55	54	pfile18	32
54	55	pfile18	115
55	55	pfile18	42
54	52	pfile18	33
53	55	pfile18	229
53	53	pfile18	134
55	53	pfile18	12
52	54	pfile18	282
54	54	pfile18	68
54	53	pfile18	47
56	55	pfile18	23
53	54	pfile18	176
56	54	pfile18	13
52	53	pfile18	258
51	55	pfile18	404
49	57	pfile18	259
50	56	pfile18	387
51	54	pfile18	383
49	63	pfile18	37
49	58	pfile18	187
50	54	pfile18	394
49	59	pfile18	161
50	55	pfile18	410
50	53	pfile18	442
49	54	pfile18	315
49	64	pfile18	33
51	53	pfile18	366
49	68	pfile18	4
52	52	pfile18	182
51	51	pfile18	241
49	52	pfile18	361
49	55	pfile18	352
50	51	pfile18	346
50	50	pfile18	287
50	52	pfile18	372
52	51	pfile18	114
51	50	pfile18	164
51	52	pfile18	281
48	55	pfile18	221
48	51	pfile18	367
48	57	pfile18	151
48	53	pfile18	308
48	56	pfile18	211
48	54	pfile18	282
49	50	pfile18	330
48	58	pfile18	119
48	50	pfile18	355
48	59	pfile18	107
49	53	pfile18	347
50	49	pfile18	197
49	51	pfile18	364
49	49	pfile18	306
47	54	pfile18	249
47	49	pfile18	478
47	55	pfile18	172
48	49	pfile18	363
47	57	pfile18	82
47	56	pfile18	150
46	50	pfile18	535
46	49	pfile18	635
46	53	pfile18	201
46	48	pfile18	732
47	52	pfile18	316
47	50	pfile18	474
47	53	pfile18	262
46	52	pfile18	334
46	56	pfile18	59
47	51	pfile18	416
47	58	pfile18	67
45	54	pfile18	114
44	55	pfile18	46
47	59	pfile18	51
46	54	pfile18	180
46	51	pfile18	398
45	49	pfile18	738
44	52	pfile18	180
48	60	pfile18	51
45	56	pfile18	32
48	61	pfile18	50
45	50	pfile18	566
45	52	pfile18	265
45	60	pfile18	2
45	57	pfile18	20
45	55	pfile18	68
48	52	pfile18	344
47	48	pfile18	469
50	48	pfile18	138
49	47	pfile18	203
49	48	pfile18	240
51	49	pfile18	77
46	57	pfile18	41
45	48	pfile18	985
47	60	pfile18	28
48	48	pfile18	293
46	55	pfile18	99
46	58	pfile18	24
47	65	pfile18	1
48	63	pfile18	15
47	62	pfile18	8
47	61	pfile18	13
57	55	pfile18	5
47	63	pfile18	6
53	52	pfile18	75
54	51	pfile18	16
53	51	pfile18	46
56	53	pfile18	7
48	64	pfile18	5
52	50	pfile18	60
53	50	pfile18	32
53	49	pfile18	17
55	52	pfile18	3
54	50	pfile18	5
56	52	pfile18	2
52	48	pfile18	36
48	47	pfile18	293
52	49	pfile18	25
47	47	pfile18	399
47	46	pfile18	452
51	47	pfile18	42
46	47	pfile18	750
49	46	pfile18	117
57	54	pfile18	5
44	57	pfile18	10
44	51	pfile18	300
45	53	pfile18	178
45	51	pfile18	384
44	53	pfile18	109
44	61	pfile18	1
46	59	pfile18	16
48	45	pfile18	168
46	46	pfile18	754
48	46	pfile18	218
47	45	pfile18	316
45	45	pfile18	1269
46	45	pfile18	868
45	47	pfile18	1236
45	46	pfile18	1348
44	44	pfile18	1752
44	58	pfile18	4
43	46	pfile18	1429
45	44	pfile18	1352
44	47	pfile18	1257
43	47	pfile18	1209
44	50	pfile18	471
44	49	pfile18	730
45	58	pfile18	9
44	48	pfile18	1005
44	46	pfile18	1494
43	53	pfile18	77
43	49	pfile18	576
43	51	pfile18	204
46	44	pfile18	794
43	54	pfile18	36
43	48	pfile18	826
45	43	pfile18	1513
43	50	pfile18	347
46	43	pfile18	682
43	52	pfile18	133
44	45	pfile18	1631
43	45	pfile18	1870
43	43	pfile18	2468
47	44	pfile18	265
51	48	pfile18	48
46	60	pfile18	8
53	48	pfile18	6
52	47	pfile18	4
44	54	pfile18	72
46	61	pfile18	5
45	59	pfile18	4
50	45	pfile18	33
48	44	pfile18	110
49	45	pfile18	92
49	44	pfile18	36
47	43	pfile18	220
46	42	pfile18	369
44	42	pfile18	2158
43	56	pfile18	7
42	50	pfile18	254
45	42	pfile18	1218
43	44	pfile18	2011
44	41	pfile18	1508
47	42	pfile18	55
42	51	pfile18	145
42	43	pfile18	2426
45	41	pfile18	694
42	45	pfile18	1674
43	42	pfile18	2525
42	48	pfile18	747
42	49	pfile18	438
43	57	pfile18	3
44	43	pfile18	1945
46	41	pfile18	158
44	56	pfile18	17
43	40	pfile18	1615
42	47	pfile18	1006
42	44	pfile18	2049
41	42	pfile18	2878
42	46	pfile18	1383
44	40	pfile18	790
45	61	pfile18	2
43	41	pfile18	2324
41	47	pfile18	775
41	43	pfile18	2234
42	41	pfile18	3048
41	41	pfile18	3673
42	42	pfile18	2999
42	40	pfile18	2370
41	48	pfile18	531
41	44	pfile18	2034
40	42	pfile18	2407
41	46	pfile18	1133
41	50	pfile18	163
40	48	pfile18	299
41	40	pfile18	3399
40	40	pfile18	3557
41	45	pfile18	1579
42	52	pfile18	62
47	41	pfile18	18
45	40	pfile18	294
43	55	pfile18	17
40	44	pfile18	1536
40	50	pfile18	91
39	46	pfile18	663
40	52	pfile18	20
39	48	pfile18	184
39	42	pfile18	2132
40	47	pfile18	628
40	39	pfile18	2697
40	43	pfile18	1960
40	45	pfile18	1264
41	49	pfile18	277
40	49	pfile18	226
39	41	pfile18	2341
41	51	pfile18	82
41	39	pfile18	2218
40	46	pfile18	844
39	43	pfile18	1356
39	45	pfile18	783
39	47	pfile18	306
39	44	pfile18	1077
40	41	pfile18	3334
42	39	pfile18	1434
41	52	pfile18	38
43	39	pfile18	885
48	43	pfile18	53
42	53	pfile18	35
42	55	pfile18	11
41	38	pfile18	1061
43	38	pfile18	332
50	47	pfile18	71
38	43	pfile18	832
39	40	pfile18	2969
42	38	pfile18	759
39	38	pfile18	1700
51	46	pfile18	22
50	46	pfile18	47
49	43	pfile18	7
50	44	pfile18	1
39	39	pfile18	2520
46	40	pfile18	73
44	39	pfile18	382
40	38	pfile18	1403
45	39	pfile18	196
38	47	pfile18	166
38	41	pfile18	1701
39	50	pfile18	50
38	44	pfile18	596
39	49	pfile18	94
38	42	pfile18	1191
41	54	pfile18	11
38	45	pfile18	514
38	40	pfile18	1727
40	51	pfile18	30
38	39	pfile18	2037
42	56	pfile18	4
38	38	pfile18	1648
37	40	pfile18	996
42	54	pfile18	15
38	46	pfile18	289
36	38	pfile18	764
39	51	pfile18	14
42	58	pfile18	1
37	37	pfile18	816
37	39	pfile18	1289
37	41	pfile18	931
36	39	pfile18	625
34	37	pfile18	144
36	41	pfile18	576
38	37	pfile18	1027
39	37	pfile18	819
37	38	pfile18	1224
37	43	pfile18	396
37	47	pfile18	68
37	45	pfile18	270
35	37	pfile18	365
40	37	pfile18	629
41	37	pfile18	554
42	37	pfile18	318
44	38	pfile18	212
37	46	pfile18	174
39	52	pfile18	9
38	48	pfile18	87
41	53	pfile18	6
38	50	pfile18	15
38	51	pfile18	4
46	39	pfile18	40
41	36	pfile18	345
42	36	pfile18	221
40	36	pfile18	377
37	42	pfile18	688
36	37	pfile18	608
38	36	pfile18	572
37	50	pfile18	9
37	48	pfile18	33
36	40	pfile18	647
36	46	pfile18	51
35	43	pfile18	74
35	39	pfile18	300
35	45	pfile18	42
33	37	pfile18	65
48	42	pfile18	9
43	37	pfile18	174
46	38	pfile18	12
44	37	pfile18	107
40	53	pfile18	6
40	55	pfile18	2
37	44	pfile18	309
38	49	pfile18	37
39	36	pfile18	451
36	42	pfile18	275
35	41	pfile18	197
36	43	pfile18	175
37	36	pfile18	579
37	49	pfile18	16
36	45	pfile18	130
36	44	pfile18	164
34	38	pfile18	175
36	49	pfile18	7
36	36	pfile18	555
35	42	pfile18	75
35	38	pfile18	281
34	36	pfile18	215
48	41	pfile18	5
35	44	pfile18	55
35	40	pfile18	292
35	46	pfile18	10
34	39	pfile18	97
34	43	pfile18	25
34	45	pfile18	6
32	37	pfile18	42
34	41	pfile18	27
36	47	pfile18	27
35	36	pfile18	326
35	47	pfile18	11
34	40	pfile18	67
33	38	pfile18	62
34	44	pfile18	8
33	40	pfile18	8
37	35	pfile18	501
38	35	pfile18	410
35	35	pfile18	380
33	36	pfile18	82
36	48	pfile18	9
36	50	pfile18	2
43	36	pfile18	104
49	42	pfile18	1
47	40	pfile18	13
47	39	pfile18	3
47	64	pfile18	3
45	38	pfile18	110
36	35	pfile18	460
32	35	pfile18	92
32	36	pfile18	63
33	41	pfile18	10
34	42	pfile18	36
34	35	pfile18	191
40	35	pfile18	339
41	35	pfile18	273
42	35	pfile18	134
34	47	pfile18	1
33	39	pfile18	23
35	48	pfile18	3
34	46	pfile18	1
32	42	pfile18	3
32	40	pfile18	6
31	35	pfile18	74
46	62	pfile18	2
41	56	pfile18	2
40	54	pfile18	2
33	44	pfile18	2
33	42	pfile18	5
31	36	pfile18	23
45	37	pfile18	40
41	55	pfile18	3
39	35	pfile18	349
33	35	pfile18	146
32	41	pfile18	7
32	43	pfile18	1
30	35	pfile18	24
37	52	pfile18	1
48	39	pfile18	1
33	43	pfile18	1
45	36	pfile18	11
43	35	pfile18	51
33	45	pfile18	1
32	39	pfile18	3
35	49	pfile18	1
55	51	pfile18	4
37	34	pfile18	637
36	33	pfile18	857
38	34	pfile18	467
37	33	pfile18	647
38	33	pfile18	467
35	33	pfile18	807
35	34	pfile18	568
36	32	pfile18	866
36	34	pfile18	653
34	32	pfile18	1056
33	33	pfile18	607
34	33	pfile18	809
33	31	pfile18	1368
31	31	pfile18	1214
32	32	pfile18	830
34	34	pfile18	426
30	30	pfile18	1516
30	32	pfile18	307
33	34	pfile18	291
32	34	pfile18	152
31	34	pfile18	94
31	32	pfile18	501
31	30	pfile18	2121
32	33	pfile18	341
29	29	pfile18	1924
29	31	pfile18	351
31	33	pfile18	188
30	33	pfile18	151
30	31	pfile18	568
30	29	pfile18	2534
28	28	pfile18	2228
30	34	pfile18	79
28	30	pfile18	451
29	32	pfile18	190
29	30	pfile18	717
29	28	pfile18	2929
33	32	pfile18	1014
27	27	pfile18	2431
27	29	pfile18	481
29	33	pfile18	97
28	31	pfile18	186
28	29	pfile18	1056
28	27	pfile18	2838
32	31	pfile18	1503
28	32	pfile18	113
26	26	pfile18	2711
26	28	pfile18	575
27	30	pfile18	254
27	28	pfile18	1317
27	26	pfile18	2852
25	25	pfile18	2997
25	27	pfile18	664
27	35	pfile18	3
26	25	pfile18	2916
26	29	pfile18	270
26	27	pfile18	1311
27	31	pfile18	99
25	29	pfile18	110
24	24	pfile18	3001
24	26	pfile18	676
25	24	pfile18	2641
26	32	pfile18	7
25	28	pfile18	326
25	26	pfile18	1560
28	33	pfile18	59
24	28	pfile18	132
23	23	pfile18	2944
23	25	pfile18	845
24	23	pfile18	2360
24	27	pfile18	287
24	25	pfile18	1648
23	29	pfile18	15
21	23	pfile18	732
23	22	pfile18	1848
23	24	pfile18	2114
24	22	pfile18	1727
25	23	pfile18	1905
21	22	pfile18	1814
23	21	pfile18	1524
24	21	pfile18	508
21	21	pfile18	2450
22	22	pfile18	2791
20	20	pfile18	1987
22	26	pfile18	138
20	22	pfile18	393
23	20	pfile18	203
22	24	pfile18	876
21	24	pfile18	236
22	25	pfile18	315
21	25	pfile18	111
19	19	pfile18	1175
19	21	pfile18	319
22	20	pfile18	1333
22	19	pfile18	87
20	23	pfile18	153
20	21	pfile18	1303
20	24	pfile18	31
21	18	pfile18	44
21	20	pfile18	1279
23	19	pfile18	101
18	18	pfile18	750
19	22	pfile18	141
22	23	pfile18	2117
19	23	pfile18	10
22	21	pfile18	1582
18	20	pfile18	214
21	19	pfile18	960
19	20	pfile18	820
17	17	pfile18	657
20	18	pfile18	463
20	17	pfile18	57
18	21	pfile18	121
18	19	pfile18	465
18	22	pfile18	12
16	16	pfile18	573
19	17	pfile18	307
19	16	pfile18	19
17	18	pfile18	301
16	18	pfile18	98
17	19	pfile18	178
16	19	pfile18	24
16	17	pfile18	188
20	19	pfile18	850
18	15	pfile18	7
20	16	pfile18	1
15	15	pfile18	232
18	17	pfile18	332
19	18	pfile18	568
15	16	pfile18	37
19	15	pfile18	16
18	16	pfile18	111
14	14	pfile18	112
17	16	pfile18	170
14	15	pfile18	42
13	13	pfile18	39
15	17	pfile18	72
16	14	pfile18	59
17	14	pfile18	3
13	15	pfile18	50
14	16	pfile18	51
13	16	pfile18	17
13	14	pfile18	29
12	14	pfile18	66
12	12	pfile18	69
14	17	pfile18	16
13	17	pfile18	3
11	13	pfile18	64
11	11	pfile18	78
12	15	pfile18	18
12	13	pfile18	33
12	16	pfile18	3
10	12	pfile18	46
10	10	pfile18	67
11	14	pfile18	19
11	12	pfile18	19
11	15	pfile18	3
9	11	pfile18	18
9	9	pfile18	75
10	13	pfile18	18
10	11	pfile18	29
10	14	pfile18	3
8	8	pfile18	80
9	12	pfile18	4
9	10	pfile18	39
9	13	pfile18	3
8	9	pfile18	66
7	7	pfile18	84
7	9	pfile18	18
8	10	pfile18	31
7	8	pfile18	36
7	10	pfile18	4
6	6	pfile18	87
8	11	pfile18	2
5	5	pfile18	116
6	7	pfile18	49
6	9	pfile18	2
5	6	pfile18	48
4	4	pfile18	74
4	6	pfile18	3
5	7	pfile18	3
3	3	pfile18	107
2	2	pfile18	77
1	1	pfile18	44
0	0	pfile18	4
60	57	pfile18	1
43	58	pfile18	1
36	51	pfile18	2
31	39	pfile18	3
31	37	pfile18	16
34	31	pfile18	1163
31	38	pfile18	6
32	38	pfile18	9
33	30	pfile18	1362
30	37	pfile18	9
31	29	pfile18	2125
35	32	pfile18	964
34	30	pfile18	1055
32	30	pfile18	1872
30	28	pfile18	2330
33	29	pfile18	1117
31	28	pfile18	1923
30	27	pfile18	2125
32	29	pfile18	1605
33	28	pfile18	577
31	27	pfile18	1187
29	26	pfile18	1905
32	27	pfile18	499
29	34	pfile18	40
30	26	pfile18	1198
29	25	pfile18	1305
29	27	pfile18	2533
30	25	pfile18	327
27	25	pfile18	2562
32	28	pfile18	1143
28	26	pfile18	2546
26	24	pfile18	2346
26	30	pfile18	107
27	24	pfile18	1836
27	33	pfile18	21
26	31	pfile18	59
24	29	pfile18	57
28	24	pfile18	1232
23	27	pfile18	149
26	23	pfile18	1537
25	30	pfile18	52
23	28	pfile18	42
25	22	pfile18	1039
28	23	pfile18	265
24	30	pfile18	10
31	26	pfile18	559
27	22	pfile18	129
28	25	pfile18	1769
26	21	pfile18	61
24	20	pfile18	200
17	20	pfile18	71
17	21	pfile18	7
16	20	pfile18	4
17	15	pfile18	91
15	18	pfile18	17
15	19	pfile18	1
14	18	pfile18	1
16	13	pfile18	1
15	13	pfile18	57
15	12	pfile18	1
14	12	pfile18	37
13	11	pfile18	21
12	10	pfile18	37
15	14	pfile18	43
11	9	pfile18	27
14	13	pfile18	30
10	8	pfile18	4
11	10	pfile18	18
10	9	pfile18	2
9	8	pfile18	16
50	71	pfile18	1
49	69	pfile18	3
49	70	pfile18	3
48	65	pfile18	5
35	31	pfile18	1003
35	30	pfile18	635
36	31	pfile18	514
34	29	pfile18	657
36	30	pfile18	279
37	31	pfile18	334
16	15	pfile18	55
13	12	pfile18	2
12	11	pfile18	15
6	8	pfile18	1
58	56	pfile18	1
57	53	pfile18	1
58	55	pfile18	1
44	36	pfile18	50
41	34	pfile18	157
40	34	pfile18	201
40	33	pfile18	127
44	35	pfile18	12
42	34	pfile18	76
41	33	pfile18	41
39	34	pfile18	319
37	32	pfile18	479
39	33	pfile18	339
